longitudinal_distribution_cr,longitudinal_distribution_er,longitudinal_distribution_mr,longitudinal_distribution_hr,longitudinal_distribution_ep,longitudinal_distribution_mp,longitudinal_distribution_est,longitudinal_distribution_out,transversal_distribution_rich,transversal_distribution_bcsa,transversal_distribution_ppdsa,transversal_distribution_mapb,transversal_distribution_tmpw,transversal_distribution_lake,transversal_distribution_gw,altitude_low,altitude_pie,altitude_alt,substrate_fbcp,substrate_grvl,substrate_sand,substrate_silt,substrate_macp,substrate_micp,substrate_twro,substrate_odli,substrate_mud,current_velocity_null,current_velocity_slow,current_velocity_medium,current_velocity_fast,temperature_psy,temperature_the,temperature_eut,p_h_4,p_h_4_4_5,p_h_4_5_5,p_h_5_5_5,p_h_5_5_6,p_h_6,salinity_frw,salinity_brw,saprobity_x,saprobity_o,saprobity_b,saprobity_a,saprobity_p,trophic_status_oli,trophic_status_meso,trophic_status_eu,food_mior,food_detl1,food_dpg1,food_limi,food_lima,food_dag1,food_lmic,food_lmac,food_vert,feeding_habits_abs,feeding_habits_dpf,feeding_habits_shr,feeding_habits_scr,feeding_habits_fif,feeding_habits_pie,feeding_habits_pre,feeding_habits_par,locomotion_flr,locomotion_ssw,locomotion_wsw,locomotion_crw,locomotion_bur,locomotion_int,locomotion_tat,locomotion_pat,respiration_teg,respiration_gil,respiration_pls,respiration_spi,respiration_ves,resistance_forms_egg,resistance_forms_coc,resistance_forms_hou,resistance_forms_did,resistance_forms_non,maximal_potential_size_0_25_cm,maximal_potential_size_0_25_0_5_cm,maximal_potential_size_0_5_1_cm,maximal_potential_size_1_2_cm,maximal_potential_size_2_4_cm,maximal_potential_size_4_8_cm,maximal_potential_size_8_cm,dispersal_aquatic_passive,dispersal_aquatic_active,dispersal_aerial_passive,dispersal_aerial_active,life_cycle_duration_1_year,life_cycle_duration_1_year_2,potential_number_of_cycles_per_year_1,potential_number_of_cycles_per_year_1_2,potential_number_of_cycles_per_year_1_3,reproduction_ovo,reproduction_fie,reproduction_cie,reproduction_fic,reproduction_frc,reproduction_vec,reproduction_tec,reproduction_ase,aquatic_stages_egg,aquatic_stages_larva,aquatic_stages_nymph,aquatic_stages_adult
0.1165644171779141,0.27607361963190186,0.25153374233128833,0.12269938650306748,0.05521472392638037,0.03067484662576687,0.012269938650306749,0.13496932515337423,0.2261904761904762,0.21428571428571427,0.14285714285714285,0.09523809523809523,0.11904761904761904,0.20238095238095238,0,0.53125,0.34375,0.125,0.27419354838709675,0.11290322580645161,0.07258064516129033,0.008064516129032258,0.21774193548387097,0.024193548387096774,0.024193548387096774,0.22580645161290322,0.04032258064516129,0.16304347826086957,0.358695652173913,0.21739130434782608,0.2608695652173913,0.42424242424242425,0,0.5757575757575758,0,0,0.9375,2.0625,2.3125,2.75,0.96,0.04,0.21649484536082475,0.422680412371134,0.29896907216494845,0.061855670103092786,0,0.6470588235294118,0.2647058823529412,0.08823529411764706,0.009345794392523364,0.018691588785046728,0.35514018691588783,0.205607476635514,0.3177570093457944,0,0.009345794392523364,0.08411214953271028,0,0,0.03076923076923077,0.676923076923077,0.24615384615384617,0,0,0.046153846153846156,0,0,0,0,1,0,0,0,0,0.5277777777777778,0.4722222222222222,0,0,0,0,0,0,0.34375,0.65625,0,0,0.13333333333333333,0.5666666666666667,0.3,0,0,0.1111111111111111,0.4027777777777778,0,0.4861111111111111,0.9032258064516129,0.0967741935483871,0.07142857142857142,0.9285714285714286,0,0,0,0,0.7894736842105263,0,0,0.21052631578947367,0,0.29850746268656714,0.3582089552238806,0.34328358208955223,0
0.13333333333333333,0.2,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.06666666666666667,0,0,0,0.75,0,0,0.125,0.125,0,0.5,0.3333333333333333,0.16666666666666666,0.13043478260869565,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.30434782608695654,0,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0,0.5,0.5,0.5,1,3,3,2.5,1,0,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0,0.4,0.2,0.4,0.2,0.6,0,0.2,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,0,0.25,0,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0.3,0.2,0,0.1,0,0.2,0.2,0.6,0.2,0.2,0.21428571428571427,0.35714285714285715,0.14285714285714285,0,0.07142857142857142,0.07142857142857142,0,0,0.14285714285714285,0.125,0.125,0.375,0.375,0.25,0,0.75,0,1,2,3,3,3,1,0,0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0,0.6,0.2,0.2,0.2,0.6,0,0.2,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.25,0,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333
0,0,0,0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,0,0.25,0.25,0.25,0,0.25,0,1,0,0,0.6,0,0,0,0.2,0,0.2,0,0,0.75,0.25,0,0,0,0.25,0.75,0,0,1,1,1,3,0.6,0.4,0,0,0.5,0.5,0,0,0.3333333333333333,0.6666666666666666,0,0.2,0.2,0.2,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0,1,0,0,0.75,0.25,0,0,0,1,0,0,0,0,0.5,0,0,0.5
0,0.16666666666666666,0.16666666666666666,0,0,0,0,0.6666666666666666,0,0.25,0.75,0,0,0,0,1,0,0,0.25,0,0,0,0.5,0,0.125,0,0.125,0.75,0.25,0,0,0,0,1,0,0,1,1,1,3,0.6,0.4,0,0.25,0.5,0.25,0,0.25,0.5,0.25,0,0,0,0,0,0.125,0.625,0.25,0,0,0,0,0,0,1,0,0,0.16666666666666666,0.6666666666666666,0,0.16666666666666666,0,0,0,0,0,0,0,1,0,0.75,0,0,0.25,0,0,1,0,0,0,0,0,0,0.6666666666666666,0,0.3333333333333333,1,0,0,0,1,0,0,0.25,0,0,0.75,0,0,0.2,0.4,0,0.4
0,0,0.25,0.25,0,0,0,0.5,0.125,0.375,0.125,0,0,0.375,0,0.75,0.25,0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.2222222222222222,0,0,0.1111111111111111,0.16666666666666666,0.5,0.25,0.25,0,0,0,1,0,0,0,1,1,3,0.75,0.25,0,0.4,0.4,0.2,0,0.5,0.3333333333333333,0.16666666666666666,0,0,0,0.2857142857142857,0.2857142857142857,0,0.42857142857142855,0,0,0,0,0.375,0.25,0,0.375,0,0,0,0,0.6,0.4,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,1,0,0.75,0.25,0,0,0,0,0,0.75,0.25,0,0,1,0,0,0,1,0,0,0.6,0.4,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333
0,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0.5555555555555556,0,0.18181818181818182,0.2727272727272727,0.18181818181818182,0,0.2727272727272727,0.09090909090909091,0.75,0.25,0,0.25,0,0,0,0.75,0,0,0,0,0.75,0.25,0,0,0,0,1,1,1,2,3,3,2,0.75,0.25,0,0,0.6666666666666666,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0,0,0,0,0,0,0.75,0.25,0,0.2,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.2,0.4,0.2,0.2,1,0,0,0.4,0.6,0,0,0,0.6,0,0,0.4,0,0,0.5,0,0.5
0,0.0625,0.125,0.125,0.125,0.0625,0.125,0.375,0,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.3333333333333333,0,1,0,0,0.08,0.12,0.32,0,0.08,0.12,0.04,0.2,0.04,0.5,0.5,0,0,0.6666666666666666,0.3333333333333333,0,0,0,1.5,2.5,2.5,3,0.8571428571428571,0.14285714285714285,0,0.2,0.6,0.2,0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0,0,0.18181818181818182,0.18181818181818182,0,0,0.45454545454545453,0.18181818181818182,0,0,0.125,0,0.125,0,0,0.75,0,0,0,0,0.9,0.1,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.375,0.625,0,0,0,0,0,0.5,0.5,0,1,0.25,0.75,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
0,0.125,0.125,0.125,0.125,0.125,0,0.375,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0.6,0.2,0.2,0.17647058823529413,0.058823529411764705,0.058823529411764705,0,0.29411764705882354,0.11764705882352941,0,0.23529411764705882,0.058823529411764705,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2,0.2,0.6,0,0,3,3,3,3,0.75,0.25,0,0.2,0.2,0.6,0,0,0.25,0.75,0,0.125,0,0.125,0.125,0,0,0.625,0,0,0,0.25,0,0,0,0.75,0,0,0,0,0.8,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.75,0.25,0,0,0,0,1,0,0,1,0,0,0.25,0.75,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0,0,0.5,0,0,0.6666666666666666,0.3333333333333333,0
0,0,0,0,0.07142857142857142,0.2857142857142857,0.42857142857142855,0.21428571428571427,0,0.5454545454545454,0.09090909090909091,0,0,0.36363636363636365,0,1,0,0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0,0.4444444444444444,0,0,0,0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0,0.2,0.6,0.2,0,0,0.4,0.6,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.3181818181818182,0.09090909090909091,0,0.2727272727272727,0,0,0,0.25,0,0.25,0.25,0,0.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0,0,0.75,0.25,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333
0.046875,0.09375,0.1484375,0.1484375,0.203125,0.1953125,0.0078125,0.15625,0.02727272727272727,0.3181818181818182,0.2545454545454545,0,0.02727272727272727,0.2818181818181818,0.09090909090909091,0.9411764705882353,0.058823529411764705,0,0.08717948717948718,0.1076923076923077,0.15384615384615385,0.12307692307692308,0.2153846153846154,0.08205128205128205,0,0.09230769230769231,0.13846153846153847,0.4175824175824176,0.37362637362637363,0.16483516483516483,0.04395604395604396,0.019230769230769232,0.09615384615384616,0.8846153846153846,0.1875,0.25,0.375,1.375,1.75,2.75,0.7833333333333333,0.21666666666666667,0,0.18888888888888888,0.45555555555555555,0.3333333333333333,0.022222222222222223,0.14285714285714285,0.4857142857142857,0.37142857142857144,0.05405405405405406,0.43243243243243246,0,0.44594594594594594,0,0,0.04054054054054054,0.02702702702702703,0,0.03125,0.671875,0,0.25,0,0,0.046875,0,0,0,0.3673469387755102,0,0.22448979591836735,0.30612244897959184,0.08163265306122448,0.02040816326530612,0.8888888888888888,0.1111111111111111,0,0,0,0,1,0,0,0,0.08181818181818182,0.24545454545454545,0.2727272727272727,0.3090909090909091,0.09090909090909091,0,0,0.75,0.25,0,0,0,1,0,0,1,0,0.3333333333333333,0.16666666666666666,0,0,0,0,0.5,0.3333333333333333,0.3333333333333333,0,0.3333333333333333
0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0,0,0,0.5454545454545454,0.07142857142857142,0.07142857142857142,0.42857142857142855,0.14285714285714285,0,0.2857142857142857,0,1,0,0,0,0,0,0.09090909090909091,0.7272727272727273,0,0,0.09090909090909091,0.09090909090909091,0.6,0.4,0,0,0,0,1,0.5,0.5,1,3,3,3,0.75,0.25,0,0.3333333333333333,0.4444444444444444,0.2222222222222222,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0.2727272727272727,0.7272727272727273,0,0,0,0,0,0,0.8571428571428571,0.14285714285714285,0,0.07142857142857142,0.2857142857142857,0.42857142857142855,0.21428571428571427,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,1,0,0,0,0,1,0,0,0,0.08333333333333333,0.5,0,0.4166666666666667,1,0,0,0.75,0.25,0,0,0.14285714285714285,0,0,0.8571428571428571,0,0,0.3333333333333333,0.4,0,0.26666666666666666
0.42857142857142855,0.2857142857142857,0,0,0,0,0,0.2857142857142857,0,0.4,0.6,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0.25,0.25,0.25,0,0.25,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.16666666666666666,0.3333333333333333,0,0,0.5,0,1,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,1,0.6,0.2,0.2,0,0.75,0.25,0.2,0.2,0.6,0,0,0,1,0,0,0,0,0.4,0.2,0,0.4
0.21428571428571427,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0.07142857142857142,0.38461538461538464,0.23076923076923078,0.07692307692307693,0,0.15384615384615385,0.15384615384615385,0,0.2,0.6,0.2,0.16666666666666666,0,0,0.08333333333333333,0.4166666666666667,0,0.08333333333333333,0.25,0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.3333333333333333,1,2,3,3,3,3,1,0,0.25,0.5,0.25,0,0,0.3333333333333333,0.5,0.16666666666666666,0,0.25,0.5,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0.75,0,0.25,0.75,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.5,0.5,0,0,0,0.75,0.25,0,0,0,0,0.5,0.5,0,0
0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0.42857142857142855,0,0.2,0.3,0,0.3,0.2,0,1,0,0,0.18181818181818182,0,0,0,0.2727272727272727,0,0,0.2727272727272727,0.2727272727272727,0.6,0.4,0,0,0,0,1,1,1,1,1,1,3,0.75,0.25,0,0,0.75,0.25,0,0.2,0.6,0.2,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0.75,0.25,0,0,0,0.2,0.8,0,0,0,0,0.2,0,0.2,0.6,0,0.5,0,0,0,0.5,0,0,0,0.6,0.4,0,0,0.16666666666666666,0.5,0,0.3333333333333333,0.75,0.25,0,1,0,0,0,0,0,0,1,0,0,0.375,0.375,0,0.25
0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,1,1,1,1,1,2,3,0.6,0.4,0,0,0.2,0.6,0.2,0,0.25,0.75,0,0,0,0,0,0,0.4,0.6,0,0,0,0.5,0,0,0,0.5,0,0.14285714285714285,0,0.42857142857142855,0,0.42857142857142855,0,0,0,0.5,0,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0.75,0,1,0,1,0,0,0,0,1,0,0,0,0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182
0.1,0.1,0,0,0.1,0.1,0.1,0.5,0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.2222222222222222,0,0.6,0.4,0,0.2,0,0,0,0.4,0,0,0.2,0.2,0.75,0.25,0,0,0.25,0,0.75,1,2,3,3,3,3,0.6,0.4,0,0.25,0.75,0,0,0.25,0.75,0,0,0,0,0,0,0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0,0,0,0,0,0.75,0.25,0,0.25,0.25,0.5,0,0,0,0,0,0.2,0,0.2,0.6,0,0.25,0,0,0.75,0,0,0,0,1,0,0,0,0,0.4,0,0.6,0.6,0.4,0,1,0,0,0,0,0.25,0,0.75,0,0,0.375,0.375,0,0.25
0.06666666666666667,0.2,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.06666666666666667,0,0,0.75,0,0,0,0,0.25,0,0.4,0.4,0.2,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.14285714285714285,0,0,0.14285714285714285,0,0,0,0.75,0.25,1,0,0,0,0,1,2,2,3,1,0,0,0.75,0.25,0,0,1,0,0,0,0,0,0.1111111111111111,0.3333333333333333,0,0.3333333333333333,0.2222222222222222,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0.6,0.4,0,0,0,0.4,0.6,0,0,0,0,0,0,0,1,0,0,0,0.75,0.25,0,0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.6,0.4,0.4,0.6,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
0.07035175879396985,0.10552763819095477,0.16080402010050251,0.1708542713567839,0.1809045226130653,0.1708542713567839,0.005025125628140704,0.135678391959799,0.08620689655172413,0.3333333333333333,0.1839080459770115,0.022988505747126436,0.022988505747126436,0.25862068965517243,0.09195402298850575,0.8488372093023255,0.10465116279069768,0.04651162790697675,0.10367892976588629,0.13377926421404682,0.15719063545150502,0.10702341137123747,0.17725752508361203,0.0568561872909699,0.023411371237458192,0.08361204013377926,0.15719063545150502,0.3422818791946309,0.35570469798657717,0.2080536912751678,0.09395973154362415,0.14814814814814817,0.09876543209876544,0.7530864197530864,0.15384615384615385,0.23076923076923078,0.46153846153846156,1.9230769230769231,2.1538461538461537,2.6538461538461537,0.8369565217391305,0.16304347826086957,0.02857142857142857,0.21428571428571425,0.44285714285714284,0.2857142857142857,0.02857142857142857,0.19387755102040816,0.4387755102040816,0.3673469387755102,0.11475409836065573,0.5,0,0.3442622950819672,0,0,0.02459016393442623,0.01639344262295082,0,0.09900990099009901,0.7128712871287128,0,0.15841584158415842,0,0,0.029702970297029705,0,0,0,0.25,0,0.3026315789473684,0.3815789473684211,0.052631578947368425,0.013157894736842106,0.896551724137931,0.10344827586206896,0,0,0,0,0.6941176470588235,0,0,0.3058823529411765,0.05844155844155844,0.17532467532467533,0.23376623376623376,0.2662337662337662,0.0909090909090909,0.11688311688311688,0.05844155844155844,0.7959183673469388,0.20408163265306123,0,0,0,1,0,0.12,0.88,0,0.256,0.128,0.216,0,0,0,0.39999999999999997,0.33484162895927605,0.33484162895927605,0,0.33031674208144796
0,0.125,0.125,0.125,0.25,0,0,0.375,0,0.5,0,0,0,0.5,0,0.75,0.25,0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0,0.1111111111111111,0,0,0,0.1111111111111111,0.2,0.4,0.4,0,0.25,0,0.75,0,0,2,3,2,2,1,0,0,0.3333333333333333,0.5,0.16666666666666666,0,0.4,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4,0.6,0,0,0,0.25,0.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.16666666666666666,0,0.5,0,1,0.75,0.25,0,0,0.25,0.75,0,0,0,0,0,0.5,0.5,0,0
0.25,0,0.25,0.25,0,0,0,0.25,0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0,0.75,0.25,0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0,0.18181818181818182,0,0.18181818181818182,0,0.18181818181818182,0.5,0.3333333333333333,0.16666666666666666,0,0,0,1,0,1,1,1,2,2,0.75,0.25,0,0.2,0.6,0.2,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.2,0.6,0.2,0,0,0,0.25,0.75,0,0,0,0,0,0,1,0,0,0,0,0.25,0.75,0,0,0.2,0.2,0,0.6,0,1,1,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0.5,0.5,0,0
0.1,0.2,0.3,0.2,0.1,0,0,0.1,0.42857142857142855,0.42857142857142855,0,0,0,0.14285714285714285,0,0.5,0.3333333333333333,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.09090909090909091,0,0.18181818181818182,0,0.18181818181818182,0.18181818181818182,0,0,0.25,0.75,0,0,0,1,0,0,1,1,3,3,1,0,0,0.5,0.3333333333333333,0.16666666666666666,0,0.4,0.4,0.2,0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0,0,0,0,0,0,0.4,0.4,0.2,0,0,0,0,0,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0,0,0,0.25,0.75,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,1,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0
0.07692307692307693,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.07692307692307693,0,0.07692307692307693,0.8,0,0,0,0,0.2,0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.36363636363636365,0.2727272727272727,0.09090909090909091,0,0.09090909090909091,0,0.18181818181818182,0,0,0,0,0.25,0.75,0.2,0.2,0.6,0,0,0,0,1,3,1,0,0.25,0.5,0.25,0,0,1,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0.75,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0.5,0,0,0,0,1,0,0,0.25,0.5,0,0.25,0,1,1,0,0,0,0,0.6,0,0.4,0,0,0,0.5,0.5,0,0
0.16666666666666666,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,0.08333333333333333,0.6666666666666666,0.16666666666666666,0,0,0,0.16666666666666666,0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.375,0.25,0,0,0.25,0,0.125,0,0,0,0,0.6666666666666666,0.3333333333333333,0.5,0.25,0.25,0,0,0,0,1,3,1,0,0.16666666666666666,0.5,0.3333333333333333,0,0,0.5,0.25,0.25,0,0.125,0,0.125,0,0,0.125,0.625,0,0,0,0.75,0,0,0,0.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.4,0,0,0,0.6,0,0,0,0.25,0.75,0,0,0.25,0.5,0,0.25,0,1,0.25,0.75,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0
0.18181818181818182,0.30303030303030304,0.1212121212121212,0.2424242424242424,0.09090909090909091,0.0303030303030303,0,0.0303030303030303,0.9375,0,0,0,0,0.0625,0,0.6428571428571428,0.21428571428571427,0.14285714285714285,0.5789473684210527,0.05263157894736842,0,0,0.21052631578947367,0,0,0.10526315789473684,0.05263157894736842,0,0.18749999999999997,0.37499999999999994,0.4375,0.6666666666666666,0,0.3333333333333333,0,0,0,1.3333333333333333,1.3333333333333333,2,1,0,0.3,0.6,0.09999999999999999,0,0,0.8181818181818182,0.18181818181818182,0,0,0.42105263157894735,0,0.4736842105263158,0.05263157894736842,0,0,0.05263157894736842,0,0,0,0,0.375,0.5625,0,0.0625,0,0,0,0,0.4,0,0,0.6,0,0.8181818181818182,0.18181818181818182,0,0,0,0,0,0,0.2857142857142857,0.7142857142857143,0,0,0.7000000000000001,0.3,0,0,0,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0,0,0,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
0,0.04651162790697674,0.04651162790697674,0,0.09302325581395347,0.09302325581395347,0.16279069767441862,0.5581395348837209,0.019230769230769232,0.13461538461538464,0.21153846153846154,0.25,0.21153846153846154,0.1730769230769231,0,0.8421052631578947,0.15789473684210528,0,0.09090909090909091,0,0,0,0.5151515151515151,0,0.21212121212121213,0.18181818181818182,0,0.6,0.36666666666666664,0.03333333333333333,0,0,0,1,1.5,2,2,2,1.8333333333333333,2,0.8181818181818182,0.18181818181818182,0.0588235294117647,0.4705882352941176,0.4117647058823529,0.0588235294117647,0,0.4761904761904762,0.38095238095238093,0.14285714285714285,0,0,0.15384615384615385,0.1730769230769231,0.1730769230769231,0.09615384615384616,0.1730769230769231,0.23076923076923078,0,0,0,0.52,0.16,0,0,0.32,0,0,0,0,1,0,0,0,0,0.46153846153846145,0.5384615384615384,0,0,0,0,0,0,1,0,0,0,0,0.3913043478260869,0.6086956521739131,0,0,0.08571428571428572,0.37142857142857144,0.17142857142857143,0.37142857142857144,0.85,0.15,0.13636363636363638,0.8181818181818182,0.045454545454545456,0,0,0,0.6818181818181819,0.045454545454545456,0,0.27272727272727276,0,0.27999999999999997,0.36,0.36,0
0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0,0.5,0,0,0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0,0,0,0.4,0.6,0,0,0,0,0,0,0.75,0.25,0,0,0.3333333333333333,0.5,0.16666666666666666,0,0.75,0.25,0,0,0.2,0.3,0.3,0.1,0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,1,0,0,0,0.6666666666666666,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.5,0,0,0.5
0.05555555555555555,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.19047619047619047,0.14285714285714285,0,0.047619047619047616,0.14285714285714285,0.19047619047619047,0.4,0.4,0.2,0,0.25,0,0.75,0,1,2,3,3,3,0.75,0.25,0,0.5,0.3333333333333333,0.16666666666666666,0,0.6,0.2,0.2,0,0.3,0,0.5,0,0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.125,0.5,0.125,0.25,0,0.25,0.75,0,0,0,0.5,0,0,0.5,0,0,0.5,0.3333333333333333,0.16666666666666666,0,0,0,0.6,0.2,0.2,0,0.4,0.6,0,0.5,0.5,1,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333
0,0.25,0.25,0.125,0.125,0.125,0,0.125,0,0.3333333333333333,0,0,0,0.6666666666666666,0,1,0,0,0.75,0,0,0,0.25,0,0,0,0,0,0.5,0.25,0.25,1,0,0,0,0,0,1,1,2,1,0,0,0,0.6,0.4,0,0.16666666666666666,0.5,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333
